YEAR_ID,MONTH_ID,SEQ,CUTOFF_DATE,BORROWER_COUNT,BORROWER_CODE_NAME,JOINT,LENDING UNIT,LG,Major Industry,Account/Loan Type,Customer Size,Development Lending Program,Location,Region,Account Class,Interest Rate,Interest Type,Type of Facility,Collateral Type,Collateral Type Description,Source,Loan Term,No. of Days-Loan Term,Past Due Date,Loan Status,Area Code,   NPL   ,   Sum of Sum of Approved Amount   ,   Sum of Sum of Collateral Amount   ,   Sum of Sum of Release Amount   ,   Sum of Sum of Booked Reserves   ,   Sum of Sum of Loan Portfolio   ,MONTH_YEAR,GDP,INFL,UNEMP,USD,Month Name,IS_NPL,Interest Rate Range
2020,12,5,12/31/2020,1,BORROWER_1915,BORROWER_1915-2020-12,DIGOS LENDING CENTER,SWMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,SME Loans - Medium,Medium,RESPONSE-Strategic Healthcare Investments for Enhanced Lending and Development,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,REAL ESTATE,JICA,Long Term,175,,CUR,PA,0.00,241097426.40,935905700.00,105097426.40,3941207.58,70629289.20,20-Dec,-8.2,3.3,8.74,48.0637,DEC,0,5.00% - 7.99%
2021,12,9,12/31/2021,1,BORROWER_1915,BORROWER_1915-2021-12,DIGOS LENDING CENTER,SWMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,SME Loans - Medium,Medium,RESPONSE-Strategic Healthcare Investments for Enhanced Lending and Development,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,5,Variable,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,178,3/20/2021,PDO,NPA,68625000.00,111097426.40,411897700.00,70629289.20,10348026.53,68625000.00,21-Dec,7.9,3.1,6.6,50.2478,DEC,1,5.00% - 7.99%
2022,12,13,12/31/2022,1,BORROWER_1915,BORROWER_1915-2022-12,DIGOS LENDING CENTER,SWMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,SME Loans - Medium,Medium,RESPONSE-Strategic Healthcare Investments for Enhanced Lending and Development,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,6,Variable,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,1096,,CUR,NPA,76575000.00,80000000.00,262004000.00,77025000.00,13557397.15,76575000.00,22-Dec,7.1,8.1,4.3,55.6839,DEC,1,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_1915,BORROWER_1915-2023-12,DIGOS LENDING CENTER,SWMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,SME Loans - Medium,Medium,RESPONSE-Strategic Healthcare Investments for Enhanced Lending and Development,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,6,Variable,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,2922,,CUR,PA,0.00,40000000.00,131002000.00,68625000.00,10348026.53,64825000.00,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,5.00% - 7.99%
2024,12,21,12/31/2024,1,BORROWER_1915,BORROWER_1915-2024-12,DIGOS LENDING CENTER,SWMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,SME Loans - Medium,Medium,RESPONSE-Strategic Healthcare Investments for Enhanced Lending and Development,DAVAO DEL SUR,Davao,SPECIALLY MENTIONED,8.9,Variable,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,2283,,CUR,PA,0.00,63141233.76,186658000.00,63141233.76,10348026.53,58641233.76,24-Dec,5.3,2.9,3.1,58.448,DEC,0,8.00% - 9.99%
2019,12,1,12/31/2019,1,BORROWER_1917,BORROWER_1917-2019-12,DAVAO LENDING CENTER,SWMLG,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Loans to Private Corp - Non Financial,Large,Financing Utilities for Sustainable Energy Development,SOUTH COTABATO,Soccsksargen,SPECIALLY MENTIONED,5.3,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,1826,,CUR,PA,0.00,2840000000.00,0.00,1330000000.00,0.00,983888888.90,19-Dec,6.6,2.4,4.59,50.7671,DEC,0,5.00% - 7.99%
2020,12,5,12/31/2020,1,BORROWER_1917,BORROWER_1917-2020-12,DAVAO LENDING CENTER,SWMLG,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Loans to Private Corp - Non Financial,Large,Financing Utilities for Sustainable Energy Development,SOUTH COTABATO,Soccsksargen,SPECIALLY MENTIONED,5.3,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,273,,CUR,PA,0.00,2840000000.00,0.00,1146574074.00,0.00,1116481482.00,20-Dec,-8.2,3.3,8.74,48.0637,DEC,0,5.00% - 7.99%
2021,12,9,12/31/2021,1,BORROWER_1917,BORROWER_1917-2021-12,DAVAO LENDING CENTER,SWMLG,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Loans to Private Corp - Non Financial,Large,Financing Utilities for Sustainable Energy Development,SOUTH COTABATO,Soccsksargen,SPECIALLY MENTIONED,5.3,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,1826,,CUR,PA,0.00,1700000000.00,0.00,1407407407.00,36880592.59,1305555556.00,21-Dec,7.9,3.1,6.6,50.2478,DEC,0,5.00% - 7.99%
2022,12,13,12/31/2022,1,BORROWER_1917,BORROWER_1917-2022-12,DAVAO LENDING CENTER,SWMLG,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Loans to Private Corp - Non Financial,Large,Financing Utilities for Sustainable Energy Development,SOUTH COTABATO,Soccsksargen,SPECIALLY MENTIONED,5.3,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,1826,,CUR,PA,0.00,2280000000.00,121788000.00,1707407407.00,0.00,1440740741.00,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_1917,BORROWER_1917-2023-12,DAVAO LENDING CENTER,SWMLG,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Loans to Private Corp - Non Financial,Large,Financing Utilities for Sustainable Energy Development,SOUTH COTABATO,Soccsksargen,SPECIALLY MENTIONED,8.7,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,1735,,CUR,PA,0.00,2280000000.00,121788000.00,1572407407.00,75640060.19,1297592593.00,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,8.00% - 9.99%
2024,12,21,12/31/2024,1,BORROWER_1917,BORROWER_1917-2024-12,DAVAO LENDING CENTER,SWMLG,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Loans to Private Corp - Non Financial,Large,Financing Utilities for Sustainable Energy Development,SOUTH COTABATO,Soccsksargen,SPECIALLY MENTIONED,8.7,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,1735,,CUR,PA,0.00,2280000000.00,121788000.00,1572407407.00,93694802.56,1112964052.00,24-Dec,5.3,2.9,3.1,58.448,DEC,0,8.00% - 9.99%
2025,12,25,12/31/2025,1,BORROWER_1917,BORROWER_1917-2025-12,DAVAO LENDING CENTER,SWMLG,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Loans to Private Corp - Non Financial,Large,Financing Utilities for Sustainable Energy Development,SOUTH COTABATO,Soccsksargen,PASS,6.5,Variable,TERM LOAN,Secured,REM- COMMERCIAL,DBP,Long Term,1735,,CUR,PA,0.00,2160000000.00,7156342500.00,1345000000.00,0.00,970494784.10,2025-12,3,1.8,4.4,58.8488,DEC,0,5.00% - 7.99%
2019,12,1,12/31/2019,1,BORROWER_1918,BORROWER_1918-2019-12,SME (NCR) DEPARTMENT,SMERMMLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,IGLF MSME AGRI COMP,LAGUNA,Calabarzon,CURRENT,6.5,Fixed,TERM LOAN,Unsecured,(blank),NEDA,Long Term,2557,,CUR,PA,0.00,1500000.00,0.00,1500000.00,14527.40,963548.07,19-Dec,6.6,2.4,4.59,50.7671,DEC,0,5.00% - 7.99%
2020,12,5,12/31/2020,1,BORROWER_1918,BORROWER_1918-2020-12,SME (NCR) DEPARTMENT,SMERMMLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,IGLF MSME AGRI COMP,LAGUNA,Calabarzon,CURRENT,6.5,Fixed,TERM LOAN,Unsecured,(blank),NEDA,Long Term,1461,,CUR,PA,0.00,1500000.00,0.00,964285.70,18881.11,843749.99,20-Dec,-8.2,3.3,8.74,48.0637,DEC,0,5.00% - 7.99%
2021,12,9,12/31/2021,1,BORROWER_1918,BORROWER_1918-2021-12,SME (NCR) DEPARTMENT,SMERMMLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,IGLF MSME AGRI COMP,LAGUNA,Calabarzon,PASS,6.5,Fixed,TERM LOAN,Unsecured,(blank),NEDA,Long Term,1461,,CUR,PA,0.00,1500000.00,0.00,964285.70,13886.71,602678.57,21-Dec,7.9,3.1,6.6,50.2478,DEC,0,5.00% - 7.99%
2022,12,13,12/31/2022,1,BORROWER_1918,BORROWER_1918-2022-12,SME (NCR) DEPARTMENT,SMERMMLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,IGLF MSME AGRI COMP,LAGUNA,Calabarzon,SPECIALLY MENTIONED,6.5,Fixed,TERM LOAN,Unsecured,(blank),NEDA,Long Term,1461,,CUR,PA,0.00,1500000.00,0.00,964285.70,7970.30,467698.53,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_1918,BORROWER_1918-2023-12,SME (NCR) DEPARTMENT,SMERMMLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,IGLF MSME AGRI COMP,LAGUNA,Calabarzon,SPECIALLY MENTIONED,6.5,Fixed,TERM LOAN,Unsecured,(blank),NEDA,Long Term,1461,12/2/2022,PDO,NPA,467698.53,1500000.00,0.00,964285.70,467698.53,467698.53,23-Dec,5.54,3.9,3.1,55.5877,DEC,1,5.00% - 7.99%
2024,12,21,12/31/2024,1,BORROWER_1918,BORROWER_1918-2024-12,SME (NCR) DEPARTMENT,SMERMMLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,IGLF MSME AGRI COMP,LAGUNA,Calabarzon,SPECIALLY MENTIONED,6.5,Fixed,TERM LOAN,Unsecured,(blank),NEDA,Long Term,1461,12/2/2022,PDO,NPA,404941.04,1500000.00,0.00,964285.70,467698.53,404941.04,24-Dec,5.3,2.9,3.1,58.448,DEC,1,5.00% - 7.99%
2025,12,25,12/31/2025,1,BORROWER_1918,BORROWER_1918-2025-12,SME (NCR) DEPARTMENT,SMERMMLG,"AGRICULTURE, FORESTRY AND FISHING",SME Loans - Small,Small,IGLF MSME AGRI COMP,LAGUNA,Calabarzon,SPECIALLY MENTIONED,6.5,Fixed,TERM LOAN,Unsecured,(blank),NEDA,Long Term,1461,12/2/2022,PDO,NPA,404941.04,1500000.00,0.00,964285.70,404941.04,404941.04,2025-12,3,1.8,4.4,58.8488,DEC,1,5.00% - 7.99%
2019,12,1,12/31/2019,1,BORROWER_192,BORROWER_192-2019-12,BAGUIO LENDING CENTER,NCLLG,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",SME Loans - Medium,Medium,Water For Every Resident,BENGUET,Cordillera Administrative Region,CURRENT,5.8,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,5145,,CUR,PA,0.00,735000000.00,814121000.00,62224280.11,0.00,61824932.00,19-Dec,6.6,2.4,4.59,50.7671,DEC,0,5.00% - 7.99%
2020,12,5,12/31/2020,1,BORROWER_192,BORROWER_192-2020-12,BAGUIO LENDING CENTER,NCLLG,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",SME Loans - Medium,Medium,Water For Every Resident,BENGUET,Cordillera Administrative Region,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,5145,,CUR,PA,0.00,1503972403.00,1279333000.00,89211621.53,0.00,87616526.89,20-Dec,-8.2,3.3,8.74,48.0637,DEC,0,5.00% - 7.99%
2021,12,9,12/31/2021,1,BORROWER_192,BORROWER_192-2021-12,BAGUIO LENDING CENTER,NCLLG,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",SME Loans - Medium,Medium,Water For Every Resident,BENGUET,Cordillera Administrative Region,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,5145,6/24/2020,PDO,NPA,87616526.89,1503972403.00,1279333000.00,89211621.53,14373400.74,87616526.89,21-Dec,7.9,3.1,6.6,50.2478,DEC,1,5.00% - 7.99%
2022,12,13,12/31/2022,1,BORROWER_192,BORROWER_192-2022-12,BAGUIO LENDING CENTER,NCLLG,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",SME Loans - Medium,Medium,Water For Every Resident,BENGUET,Cordillera Administrative Region,SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,5145,6/24/2020,PDO,NPA,87616526.89,1503972403.00,1279333000.00,89211621.53,17334579.38,87616526.89,22-Dec,7.1,8.1,4.3,55.6839,DEC,1,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_192,BORROWER_192-2023-12,BAGUIO LENDING CENTER,NCLLG,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",SME Loans - Medium,Medium,Water For Every Resident,BENGUET,Cordillera Administrative Region,SPECIALLY MENTIONED,9.7,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,4439,6/24/2020,PDO,NPA,87584892.26,1503972403.00,1279333000.00,89211621.53,17834694.51,87584892.26,23-Dec,5.54,3.9,3.1,55.5877,DEC,1,8.00% - 9.99%
2024,12,21,12/31/2024,1,BORROWER_192,BORROWER_192-2024-12,BAGUIO LENDING CENTER,NCLLG,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",SME Loans - Medium,Medium,Water For Every Resident,BENGUET,Cordillera Administrative Region,SPECIALLY MENTIONED,9.7,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,4439,6/24/2020,PDO,NPA,87584892.26,1503972403.00,1279333000.00,89211621.53,17803118.30,87584892.26,24-Dec,5.3,2.9,3.1,58.448,DEC,1,8.00% - 9.99%
2025,12,25,12/31/2025,1,BORROWER_192,BORROWER_192-2025-12,BAGUIO LENDING CENTER,NCLLG,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",SME Loans - Medium,Medium,Water For Every Resident,BENGUET,Cordillera Administrative Region,SPECIALLY MENTIONED,9.7,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,5145,6/24/2020,PDO,NPA,87584892.26,1503972403.00,1279333000.00,89211621.53,87584892.26,87584892.26,2025-12,3,1.8,4.4,58.8488,DEC,1,8.00% - 9.99%
2019,12,1,12/31/2019,1,BORROWER_1920,BORROWER_1920-2019-12,SURIGAO LENDING CENTER,NMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,Green Financing Program,SURIGAO DEL NORTE,Caraga,CURRENT,7.5,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,JICA,Long Term,3621,,CUR,PA,0.00,191180000.00,138348000.00,95590000.00,0.00,25907570.56,19-Dec,6.6,2.4,4.59,50.7671,DEC,0,5.00% - 7.99%
2020,12,5,12/31/2020,1,BORROWER_1920,BORROWER_1920-2020-12,SURIGAO LENDING CENTER,NMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,Green Financing Program,SURIGAO DEL NORTE,Caraga,CURRENT,3.8,Fixed,TERM LOAN,Secured,MACHINERY & EQUIPMENT,JICA,Long Term,3621,,CUR,PA,0.00,266430000.00,138348000.00,106877500.00,0.00,26474696.80,20-Dec,-8.2,3.3,8.74,48.0637,DEC,0,3.00% - 4.99%
2021,12,9,12/31/2021,1,BORROWER_1920,BORROWER_1920-2021-12,SURIGAO LENDING CENTER,NMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,Green Financing Program,SURIGAO DEL NORTE,Caraga,PASS,3.8,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,3621,,CUR,PA,0.00,416930000.00,138348000.00,151917470.00,0.00,60794293.04,21-Dec,7.9,3.1,6.6,50.2478,DEC,0,3.00% - 4.99%
2022,12,13,12/31/2022,1,BORROWER_1920,BORROWER_1920-2022-12,SURIGAO LENDING CENTER,NMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,Green Financing Program,SURIGAO DEL NORTE,Caraga,PASS,3.8,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,5235,,CUR,PA,0.00,225750000.00,0.00,56327470.00,0.00,55605322.96,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,3.00% - 4.99%
2023,12,17,12/31/2023,1,BORROWER_1920,BORROWER_1920-2023-12,SURIGAO LENDING CENTER,NMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,Green Financing Program,SURIGAO DEL NORTE,Caraga,PASS,3.8,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,4442,,CUR,PA,0.00,301000000.00,0.00,67679746.30,0.00,62313695.74,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,3.00% - 4.99%
2024,12,21,12/31/2024,1,BORROWER_1920,BORROWER_1920-2024-12,SURIGAO LENDING CENTER,NMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,Green Financing Program,SURIGAO DEL NORTE,Caraga,PASS,3.8,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,4383,,CUR,PA,0.00,676000000.00,0.00,92679746.30,0.00,82047749.66,24-Dec,5.3,2.9,3.1,58.448,DEC,0,3.00% - 4.99%
2025,12,25,12/31/2025,1,BORROWER_1920,BORROWER_1920-2025-12,SURIGAO LENDING CENTER,NMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,Green Financing Program,SURIGAO DEL NORTE,Caraga,PASS,3.8,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,3734,,CUR,PA,0.00,1501250000.00,0.00,234586629.30,0.00,218382996.70,2025-12,3,1.8,4.4,58.8488,DEC,0,3.00% - 4.99%
2019,12,1,12/31/2019,1,BORROWER_1921,BORROWER_1921-2019-12,SURIGAO LENDING CENTER,NMLG,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Loans to Private Corp - Non Financial,Large,RESPONSE-No Program,SURIGAO DEL NORTE,Caraga,CURRENT,5,Fixed,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,7,,CUR,PA,0.00,500000000.00,0.00,50000000.00,0.00,50000000.00,19-Dec,6.6,2.4,4.59,50.7671,DEC,0,5.00% - 7.99%
2020,12,5,12/31/2020,1,BORROWER_1921,BORROWER_1921-2020-12,SURIGAO LENDING CENTER,NMLG,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Loans to Private Corp - Non Financial,Large,RESPONSE-No Program,SURIGAO DEL NORTE,Caraga,CURRENT,5,Fixed,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,6,,CUR,PA,0.00,250000000.00,0.00,80000000.00,0.00,80000000.00,20-Dec,-8.2,3.3,8.74,48.0637,DEC,0,5.00% - 7.99%
2022,12,13,12/31/2022,1,BORROWER_1921,BORROWER_1921-2022-12,SURIGAO LENDING CENTER,NMLG,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Loans to Private Corp - Non Financial,Large,RESPONSE-No Program,SURIGAO DEL NORTE,Caraga,PASS,5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,6,,CUR,PA,0.00,1677053000.00,0.00,105969716.70,0.00,105969716.70,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,5.00% - 7.99%
2023,12,17,12/31/2023,1,BORROWER_1921,BORROWER_1921-2023-12,SURIGAO LENDING CENTER,NMLG,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Loans to Private Corp - Non Financial,Large,RESPONSE-No Program,SURIGAO DEL NORTE,Caraga,PASS,8.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,4,,CUR,PA,0.00,250000000.00,0.00,50000000.00,0.00,50000000.00,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,8.00% - 9.99%
2024,12,21,12/31/2024,1,BORROWER_1921,BORROWER_1921-2024-12,SURIGAO LENDING CENTER,NMLG,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Loans to Private Corp - Non Financial,Large,RESPONSE-No Program,SURIGAO DEL NORTE,Caraga,PASS,8.2,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,6,,CUR,PA,0.00,250000000.00,0.00,30000000.00,0.00,30000000.00,24-Dec,5.3,2.9,3.1,58.448,DEC,0,8.00% - 9.99%
2025,12,25,12/31/2025,1,BORROWER_1921,BORROWER_1921-2025-12,SURIGAO LENDING CENTER,NMLG,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Loans to Private Corp - Non Financial,Large,RESPONSE-No Program,SURIGAO DEL NORTE,Caraga,PASS,6,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,3652,,CUR,PA,0.00,500000000.00,0.00,19416420.00,0.00,19416420.00,2025-12,3,1.8,4.4,58.8488,DEC,0,5.00% - 7.99%
2019,12,1,12/31/2019,1,BORROWER_1922,BORROWER_1922-2019-12,SURIGAO LENDING CENTER,NMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,Connecting Rural Urban Intermodal Systems Efficiently,SURIGAO DEL NORTE,Caraga,CURRENT,5.5,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,4383,,CUR,PA,0.00,1576729288.00,15628120.17,326249261.10,0.00,253925431.40,19-Dec,6.6,2.4,4.59,50.7671,DEC,0,5.00% - 7.99%
2020,12,5,12/31/2020,1,BORROWER_1922,BORROWER_1922-2020-12,SURIGAO LENDING CENTER,NMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,Connecting Rural Urban Intermodal Systems Efficiently,SURIGAO DEL NORTE,Caraga,CURRENT,5.5,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,4383,,CUR,PA,0.00,2744370253.00,15628120.17,436065492.00,0.00,327021278.10,20-Dec,-8.2,3.3,8.74,48.0637,DEC,0,5.00% - 7.99%
2021,12,9,12/31/2021,1,BORROWER_1922,BORROWER_1922-2021-12,SURIGAO LENDING CENTER,NMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,Connecting Rural Urban Intermodal Systems Efficiently,SURIGAO DEL NORTE,Caraga,PASS,3.8,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,4383,,CUR,PA,0.00,7156799119.00,15628120.17,627766636.50,0.00,494646655.20,21-Dec,7.9,3.1,6.6,50.2478,DEC,0,3.00% - 4.99%
2022,12,13,12/31/2022,1,BORROWER_1922,BORROWER_1922-2022-12,SURIGAO LENDING CENTER,NMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,Connecting Rural Urban Intermodal Systems Efficiently,SURIGAO DEL NORTE,Caraga,PASS,3.8,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,4383,,CUR,PA,0.00,8831066326.00,15628120.17,686833186.30,0.00,501695778.70,22-Dec,7.1,8.1,4.3,55.6839,DEC,0,3.00% - 4.99%
2023,12,17,12/31/2023,1,BORROWER_1922,BORROWER_1922-2023-12,SURIGAO LENDING CENTER,NMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,Connecting Rural Urban Intermodal Systems Efficiently,SURIGAO DEL NORTE,Caraga,PASS,3.8,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,4383,,CUR,PA,0.00,8831066326.00,15628120.17,686833186.30,0.00,440365633.90,23-Dec,5.54,3.9,3.1,55.5877,DEC,0,3.00% - 4.99%
2024,12,21,12/31/2024,1,BORROWER_1922,BORROWER_1922-2024-12,SURIGAO LENDING CENTER,NMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,Connecting Rural Urban Intermodal Systems Efficiently,SURIGAO DEL NORTE,Caraga,PASS,4.5,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,4383,,CUR,PA,0.00,10332452322.00,15628120.17,726150555.90,0.00,402322489.10,24-Dec,5.3,2.9,3.1,58.448,DEC,0,3.00% - 4.99%
2025,12,25,12/31/2025,1,BORROWER_1922,BORROWER_1922-2025-12,SURIGAO LENDING CENTER,NMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Large,Connecting Rural Urban Intermodal Systems Efficiently,SURIGAO DEL NORTE,Caraga,PASS,5.9,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,4383,,CUR,PA,0.00,10164143970.00,15628120.17,716509604.70,0.00,325179265.30,2025-12,3,1.8,4.4,58.8488,DEC,0,5.00% - 7.99%
2019,12,1,12/31/2019,1,BORROWER_1923,BORROWER_1923-2019-12,SURIGAO LENDING CENTER,NMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,SME Loans - Medium,Medium,Strategic Healthcare Investments for Enhanced Lending and Development,SURIGAO DEL NORTE,Caraga,CURRENT,5.8,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,2374,,CUR,PA,0.00,1712000000.00,62600000.00,167140000.00,0.00,165462301.60,19-Dec,6.6,2.4,4.59,50.7671,DEC,0,5.00% - 7.99%
2020,12,5,12/31/2020,1,BORROWER_1923,BORROWER_1923-2020-12,SURIGAO LENDING CENTER,NMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,SME Loans - Medium,Medium,Strategic Healthcare Investments for Enhanced Lending and Development,SURIGAO DEL NORTE,Caraga,SPECIALLY MENTIONED,7.2,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,1919,,CUR,PA,0.00,1768000000.00,62600000.00,176625700.00,0.00,171204509.50,20-Dec,-8.2,3.3,8.74,48.0637,DEC,0,5.00% - 7.99%
2021,12,9,12/31/2021,1,BORROWER_1923,BORROWER_1923-2021-12,SURIGAO LENDING CENTER,NMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,SME Loans - Medium,Medium,Strategic Healthcare Investments for Enhanced Lending and Development,SURIGAO DEL NORTE,Caraga,SPECIALLY MENTIONED,7.2,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,1916,,CUR,PA,0.00,3228000000.00,125200000.00,171204509.50,0.00,153149356.40,21-Dec,7.9,3.1,6.6,50.2478,DEC,0,5.00% - 7.99%
