YEAR_ID,MONTH_ID,SEQ,CUTOFF_DATE,BORROWER_COUNT,BORROWER_CODE_NAME,JOINT,LENDING UNIT,LG,Major Industry,Account/Loan Type,Customer Size,Development Lending Program,Location,Region,Account Class,Interest Rate,Interest Type,Type of Facility,Collateral Type,Collateral Type Description,Source,Loan Term,No. of Days-Loan Term,Past Due Date,Loan Status,Area Code, NPL ,Sum of Sum of Approved Amount,Sum of Sum of Collateral Amount,Sum of Sum of Release Amount,Sum of Sum of Booked Reserves,Sum of Sum of Loan Portfolio,Month Name,Interest Rate Range,MONTH_YEAR
2024,9,20,9/30/2024,1,BORROWER_3384,BORROWER_3384-2024-9,MALAYBALAY LENDING CENTER,NMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,MSME CENTER SEED,BUKIDNON,Northern Mindanao,SPECIALLY MENTIONED,8,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,180,11/29/2023,PDO,NPA,14955000,450000000,318900000,14955000,2958786.92,14955000,SEPT,8.00% - 9.99%,24-Sep
2024,6,19,6/30/2024,1,BORROWER_3384,BORROWER_3384-2024-6,MALAYBALAY LENDING CENTER,NMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,MSME CENTER SEED,BUKIDNON,Northern Mindanao,SPECIALLY MENTIONED,8,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,180,11/29/2023,PDO,NPA,14955000,450000000,318900000,14955000,2958786.92,14955000,JUN,8.00% - 9.99%,24-Jun
2024,3,18,3/31/2024,1,BORROWER_3384,BORROWER_3384-2024-3,MALAYBALAY LENDING CENTER,NMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,MSME CENTER SEED,BUKIDNON,Northern Mindanao,SPECIALLY MENTIONED,8,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,180,11/29/2023,PDO,NPA,14955000,450000000,318900000,14955000,0,14955000,MAR,8.00% - 9.99%,24-Mar
2025,3,22,3/31/2025,1,BORROWER_3384,BORROWER_3384-2025-3,MALAYBALAY LENDING CENTER,NMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,MSME CENTER SEED,BUKIDNON,Northern Mindanao,SPECIALLY MENTIONED,8,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,180,11/29/2023,PDO,NPA,14955000,450000000,318900000,14955000,2958786.92,14955000,MAR,8.00% - 9.99%,25-Mar
2019,12,1,12/31/2019,1,BORROWER_3385,BORROWER_3385-2019-12,MIDDLE MARKET I DEPT.,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Loans to Private Corp - Non Financial,Medium,No Program,METRO MANILA,National Capital Region,CURRENT,5.25,Fixed,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0,97225000,0,37453000,0,37453000,DEC,5.00% - 7.99%,19-Dec
2020,12,5,12/31/2020,1,BORROWER_3385,BORROWER_3385-2020-12,MIDDLE MARKET I DEPT.,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Loans to Private Corp - Non Financial,Medium,No Program,METRO MANILA,National Capital Region,CURRENT,5.25,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0,122225000,0,45000000,0,45000000,DEC,5.00% - 7.99%,20-Dec
2020,9,4,9/30/2020,1,BORROWER_3385,BORROWER_3385-2020-9,MIDDLE MARKET I DEPT.,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Loans to Private Corp - Non Financial,Medium,No Program,METRO MANILA,National Capital Region,CURRENT,5.25,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0,122225000,0,45000000,0,45000000,SEPT,5.00% - 7.99%,20-Sep
2020,6,3,6/30/2020,1,BORROWER_3385,BORROWER_3385-2020-6,MIDDLE MARKET I DEPT.,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Loans to Private Corp - Non Financial,Medium,No Program,METRO MANILA,National Capital Region,CURRENT,5.25,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0,122225000,0,45000000,0,45000000,JUN,5.00% - 7.99%,20-Jun
2020,3,2,3/31/2020,1,BORROWER_3385,BORROWER_3385-2020-3,MIDDLE MARKET I DEPT.,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Loans to Private Corp - Non Financial,Medium,No Program,METRO MANILA,National Capital Region,CURRENT,5.25,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,180,,CUR,PA,0,122225000,0,45000000,0,45000000,MAR,5.00% - 7.99%,20-Mar
2021,9,8,9/30/2021,1,BORROWER_3385,BORROWER_3385-2021-9,MIDDLE MARKET I DEPT.,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Loans to Private Corp - Non Financial,Medium,No Program,METRO MANILA,National Capital Region,CURRENT,5.5,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,178,,CUR,PA,0,122225000,181200000,44245300,0,44245300,SEPT,5.00% - 7.99%,21-Sep
2021,6,7,6/30/2021,1,BORROWER_3385,BORROWER_3385-2021-6,MIDDLE MARKET I DEPT.,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Loans to Private Corp - Non Financial,Medium,No Program,METRO MANILA,National Capital Region,CURRENT,5.5,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,178,,CUR,PA,0,122225000,181200000,45000000,0,45000000,JUN,5.00% - 7.99%,21-Jun
2021,3,6,3/31/2021,1,BORROWER_3385,BORROWER_3385-2021-3,MIDDLE MARKET I DEPT.,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Loans to Private Corp - Non Financial,Medium,No Program,METRO MANILA,National Capital Region,CURRENT,5.25,Fixed,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Long Term,180,,CUR,PA,0,122225000,0,45000000,0,45000000,MAR,5.00% - 7.99%,21-Mar
2020,12,5,12/31/2020,1,BORROWER_3386,BORROWER_3386-2020-12,MIDDLE MARKET I DEPT.,SMERMMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,CURRENT,5.25,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,4243,,CUR,PA,0,800000000,0,180000000,0,180000000,DEC,5.00% - 7.99%,20-Dec
2020,9,4,9/30/2020,1,BORROWER_3386,BORROWER_3386-2020-9,MIDDLE MARKET I DEPT.,SMERMMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,CURRENT,5.5,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,4383,,CUR,PA,0,400000000,0,80000000,0,80000000,SEPT,5.00% - 7.99%,20-Sep
2021,12,9,12/31/2021,1,BORROWER_3386,BORROWER_3386-2021-12,MIDDLE MARKET I DEPT.,SMERMMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,PASS,5.25,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,4087,,CUR,PA,0,1200000000,0,360000000,0,360000000,DEC,5.00% - 7.99%,21-Dec
2021,9,8,9/30/2021,1,BORROWER_3386,BORROWER_3386-2021-9,MIDDLE MARKET I DEPT.,SMERMMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,CURRENT,5.25,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,4087,,CUR,PA,0,1200000000,0,360000000,0,360000000,SEPT,5.00% - 7.99%,21-Sep
2021,6,7,6/30/2021,1,BORROWER_3386,BORROWER_3386-2021-6,MIDDLE MARKET I DEPT.,SMERMMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,CURRENT,5.25,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,4087,,CUR,PA,0,1200000000,0,360000000,0,360000000,JUN,5.00% - 7.99%,21-Jun
2021,3,6,3/31/2021,1,BORROWER_3386,BORROWER_3386-2021-3,MIDDLE MARKET I DEPT.,SMERMMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,CURRENT,5.25,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,4199,,CUR,PA,0,800000000,0,180000000,0,180000000,MAR,5.00% - 7.99%,21-Mar
2022,12,13,12/31/2022,1,BORROWER_3386,BORROWER_3386-2022-12,MIDDLE MARKET I DEPT.,SMERMMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,PASS,6.5,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3535,,CUR,PA,0,1600000000,0,399200000,0,399200000,DEC,5.00% - 7.99%,22-Dec
2022,9,12,9/30/2022,1,BORROWER_3386,BORROWER_3386-2022-9,MIDDLE MARKET I DEPT.,SMERMMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,PASS,6,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3834,,CUR,PA,0,1200000000,0,360000000,0,360000000,SEPT,5.00% - 7.99%,22-Sep
2022,6,11,6/30/2022,1,BORROWER_3386,BORROWER_3386-2022-6,MIDDLE MARKET I DEPT.,SMERMMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,PASS,5.25,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3834,,CUR,PA,0,1200000000,0,360000000,0,360000000,JUN,5.00% - 7.99%,22-Jun
2022,3,10,3/31/2022,1,BORROWER_3386,BORROWER_3386-2022-3,MIDDLE MARKET I DEPT.,SMERMMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,PASS,5.25,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3834,,CUR,PA,0,1200000000,0,360000000,0,360000000,MAR,5.00% - 7.99%,22-Mar
2023,12,17,12/31/2023,1,BORROWER_3386,BORROWER_3386-2023-12,MIDDLE MARKET I DEPT.,SMERMMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,SPECIALLY MENTIONED,8.5,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3194,,CUR,PA,0,1600000000,0,398200000,0,398200000,DEC,8.00% - 9.99%,23-Dec
2023,9,16,9/30/2023,1,BORROWER_3386,BORROWER_3386-2023-9,MIDDLE MARKET I DEPT.,SMERMMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,PASS,9,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3535,,CUR,PA,0,1600000000,0,399200000,0,399200000,SEPT,8.00% - 9.99%,23-Sep
2023,6,15,6/30/2023,1,BORROWER_3386,BORROWER_3386-2023-6,MIDDLE MARKET I DEPT.,SMERMMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,PASS,7.5,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3535,,CUR,PA,0,1600000000,0,399200000,0,399200000,JUN,5.00% - 7.99%,23-Jun
2023,3,14,3/31/2023,1,BORROWER_3386,BORROWER_3386-2023-3,MIDDLE MARKET I DEPT.,SMERMMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,PASS,7,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3535,,CUR,PA,0,1600000000,0,399200000,0,399200000,MAR,5.00% - 7.99%,23-Mar
2024,12,21,12/31/2024,1,BORROWER_3386,BORROWER_3386-2024-12,MIDDLE MARKET I DEPT.,SMERMMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,PASS,8,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3194,,CUR,PA,0,400000000,0,398200000,0,386200000,DEC,8.00% - 9.99%,24-Dec
2024,9,20,9/30/2024,1,BORROWER_3386,BORROWER_3386-2024-9,MIDDLE MARKET I DEPT.,SMERMMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,SPECIALLY MENTIONED,8.3,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3194,,CUR,PA,0,400000000,0,398200000,43501647.4,392200000,SEPT,8.00% - 9.99%,24-Sep
2024,6,19,6/30/2024,1,BORROWER_3386,BORROWER_3386-2024-6,MIDDLE MARKET I DEPT.,SMERMMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,SPECIALLY MENTIONED,8.3,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3194,,CUR,PA,0,400000000,0,398200000,32963398.2,394200000,JUN,8.00% - 9.99%,24-Jun
2024,3,18,3/31/2024,1,BORROWER_3386,BORROWER_3386-2024-3,MIDDLE MARKET I DEPT.,SMERMMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,SPECIALLY MENTIONED,8.25,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3194,,CUR,PA,0,400000000,0,398200000,35942086.83,396200000,MAR,8.00% - 9.99%,24-Mar
2025,3,22,3/31/2025,1,BORROWER_3386,BORROWER_3386-2025-3,MIDDLE MARKET I DEPT.,SMERMMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Large,No Program,METRO MANILA,National Capital Region,PASS,8.25,Variable,TERM LOAN,Unsecured,(blank),DBP,Long Term,3194,,CUR,PA,0,400000000,0,398200000,0,380200000,MAR,8.00% - 9.99%,25-Mar
2019,12,1,12/31/2019,1,BORROWER_3388,BORROWER_3388-2019-12,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Medium and Other Business Enterprise Lending Program,METRO MANILA,National Capital Region,CURRENT,7.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,150,,CUR,PA,0,5000000,0,5000000,0,5000000,DEC,5.00% - 7.99%,19-Dec
2020,12,5,12/31/2020,1,BORROWER_3388,BORROWER_3388-2020-12,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Medium and Other Business Enterprise Lending Program,METRO MANILA,National Capital Region,CURRENT,6.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,150,,CUR,PA,0,5000000,0,5000000,0,5000000,DEC,5.00% - 7.99%,20-Dec
2020,9,4,9/30/2020,1,BORROWER_3388,BORROWER_3388-2020-9,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Medium and Other Business Enterprise Lending Program,METRO MANILA,National Capital Region,CURRENT,6.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,150,,CUR,PA,0,5000000,0,5000000,0,5000000,SEPT,5.00% - 7.99%,20-Sep
2020,6,3,6/30/2020,1,BORROWER_3388,BORROWER_3388-2020-6,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Medium and Other Business Enterprise Lending Program,METRO MANILA,National Capital Region,CURRENT,6.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,150,,CUR,PA,0,5000000,0,5000000,0,5000000,JUN,5.00% - 7.99%,20-Jun
2020,3,2,3/31/2020,1,BORROWER_3388,BORROWER_3388-2020-3,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Medium and Other Business Enterprise Lending Program,METRO MANILA,National Capital Region,CURRENT,7.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,150,,CUR,PA,0,5000000,0,5000000,0,5000000,MAR,5.00% - 7.99%,20-Mar
2021,12,9,12/31/2021,1,BORROWER_3388,BORROWER_3388-2021-12,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Medium and Other Business Enterprise Lending Program,METRO MANILA,National Capital Region,PASS,6.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,149,12/19/2021,PDO,PA,0,5000000,0,5000000,156133.68,1122149.02,DEC,5.00% - 7.99%,21-Dec
2021,9,8,9/30/2021,1,BORROWER_3388,BORROWER_3388-2021-9,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Medium and Other Business Enterprise Lending Program,METRO MANILA,National Capital Region,CURRENT,6.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,149,,CUR,PA,0,5000000,0,5000000,80833.05,5000000,SEPT,5.00% - 7.99%,21-Sep
2021,6,7,6/30/2021,1,BORROWER_3388,BORROWER_3388-2021-6,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Medium and Other Business Enterprise Lending Program,METRO MANILA,National Capital Region,CURRENT,6.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,149,,CUR,PA,0,5000000,0,5000000,0,5000000,JUN,5.00% - 7.99%,21-Jun
2021,3,6,3/31/2021,1,BORROWER_3388,BORROWER_3388-2021-3,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Medium and Other Business Enterprise Lending Program,METRO MANILA,National Capital Region,CURRENT,6.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,150,,CUR,PA,0,5000000,0,5000000,0,5000000,MAR,5.00% - 7.99%,21-Mar
2022,12,13,12/31/2022,1,BORROWER_3388,BORROWER_3388-2022-12,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Medium and Other Business Enterprise Lending Program,METRO MANILA,National Capital Region,PASS,6.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,150,,CUR,PA,0,5000000,0,5000000,0,5000000,DEC,5.00% - 7.99%,22-Dec
2023,12,17,12/31/2023,1,BORROWER_3388,BORROWER_3388-2023-12,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Medium and Other Business Enterprise Lending Program,METRO MANILA,National Capital Region,PASS,9.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,150,,CUR,PA,0,5000000,0,5000000,388910,5000000,DEC,8.00% - 9.99%,23-Dec
2023,9,16,9/30/2023,1,BORROWER_3388,BORROWER_3388-2023-9,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Medium and Other Business Enterprise Lending Program,METRO MANILA,National Capital Region,PASS,9.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,150,,CUR,PA,0,5000000,0,5000000,81655,5000000,SEPT,8.00% - 9.99%,23-Sep
2023,6,15,6/30/2023,1,BORROWER_3388,BORROWER_3388-2023-6,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Medium and Other Business Enterprise Lending Program,METRO MANILA,National Capital Region,PASS,7.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,150,,CUR,PA,0,5000000,0,5000000,550932.52,5000000,JUN,5.00% - 7.99%,23-Jun
2023,3,14,3/31/2023,1,BORROWER_3388,BORROWER_3388-2023-3,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Medium and Other Business Enterprise Lending Program,METRO MANILA,National Capital Region,PASS,7.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,150,,CUR,PA,0,5000000,0,5000000,550932.52,5000000,MAR,5.00% - 7.99%,23-Mar
2024,9,20,9/30/2024,1,BORROWER_3388,BORROWER_3388-2024-9,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Medium and Other Business Enterprise Lending Program,METRO MANILA,National Capital Region,PASS,9.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,149,,CUR,PA,0,5000000,0,5000000,0,5000000,SEPT,8.00% - 9.99%,24-Sep
2024,6,19,6/30/2024,1,BORROWER_3388,BORROWER_3388-2024-6,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Medium and Other Business Enterprise Lending Program,METRO MANILA,National Capital Region,PASS,9.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,150,,CUR,PA,0,5000000,0,5000000,0,5000000,JUN,8.00% - 9.99%,24-Jun
2024,3,18,3/31/2024,1,BORROWER_3388,BORROWER_3388-2024-3,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Medium and Other Business Enterprise Lending Program,METRO MANILA,National Capital Region,PASS,9.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,150,,CUR,PA,0,5000000,0,5000000,0,5000000,MAR,8.00% - 9.99%,24-Mar
2025,3,22,3/31/2025,1,BORROWER_3388,BORROWER_3388-2025-3,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Medium,Medium and Other Business Enterprise Lending Program,METRO MANILA,National Capital Region,PASS,9.5,Variable,REVOLVING CREDIT LINE,Unsecured,(blank),DBP,Short Term,150,,CUR,PA,0,5000000,0,5000000,0,5000000,MAR,8.00% - 9.99%,25-Mar
2020,12,5,12/31/2020,1,BORROWER_3389,BORROWER_3389-2020-12,SME (NCR) DEPARTMENT,SMERMMLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Medium,Medium,Program Assistance to Support Alternative Driving Approaches,METRO MANILA,National Capital Region,CURRENT,6,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,2556,,CUR,PA,0,48070000,0,48070000,0,46657383.81,DEC,5.00% - 7.99%,20-Dec
2020,9,4,9/30/2020,1,BORROWER_3389,BORROWER_3389-2020-9,SME (NCR) DEPARTMENT,SMERMMLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Medium,Medium,Program Assistance to Support Alternative Driving Approaches,METRO MANILA,National Capital Region,CURRENT,6,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,2556,,CUR,PA,0,48070000,0,48070000,0,48070000,SEPT,5.00% - 7.99%,20-Sep
2020,6,3,6/30/2020,1,BORROWER_3389,BORROWER_3389-2020-6,SME (NCR) DEPARTMENT,SMERMMLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Medium,Medium,Program Assistance to Support Alternative Driving Approaches,METRO MANILA,National Capital Region,CURRENT,6,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,2556,,CUR,PA,0,48070000,0,48070000,0,48070000,JUN,5.00% - 7.99%,20-Jun
2021,12,9,12/31/2021,1,BORROWER_3389,BORROWER_3389-2021-12,SME (NCR) DEPARTMENT,SMERMMLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Medium,Medium,Program Assistance to Support Alternative Driving Approaches,METRO MANILA,National Capital Region,PASS,6,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,2281,,CUR,PA,0,48070000,0,45894896.99,2141845.76,40198105.25,DEC,5.00% - 7.99%,21-Dec
2021,9,8,9/30/2021,1,BORROWER_3389,BORROWER_3389-2021-9,SME (NCR) DEPARTMENT,SMERMMLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Medium,Medium,Program Assistance to Support Alternative Driving Approaches,METRO MANILA,National Capital Region,CURRENT,6,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,2281,,CUR,PA,0,48070000,0,45894896.99,1196850.64,41783694.97,SEPT,5.00% - 7.99%,21-Sep
2021,6,7,6/30/2021,1,BORROWER_3389,BORROWER_3389-2021-6,SME (NCR) DEPARTMENT,SMERMMLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Medium,Medium,Program Assistance to Support Alternative Driving Approaches,METRO MANILA,National Capital Region,CURRENT,6,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,2281,,CUR,PA,0,48070000,0,45894896.99,0,43338533.19,JUN,5.00% - 7.99%,21-Jun
2021,3,6,3/31/2021,1,BORROWER_3389,BORROWER_3389-2021-3,SME (NCR) DEPARTMENT,SMERMMLG,TRANSPORTATION  AND  STORAGE ,SME Loans - Medium,Medium,Program Assistance to Support Alternative Driving Approaches,METRO MANILA,National Capital Region,CURRENT,6,Fixed,TERM LOAN,Unsecured,(blank),DBP,Long Term,2281,,CUR,PA,0,48070000,0,45894896.99,0,44869650.61,MAR,5.00% - 7.99%,21-Mar
