YEAR_ID,MONTH_ID,SEQ,BORROWER_COUNT,BORROWER_CODE_NAME,JOINT,LENDING UNIT,LG,Major Industry,Account/Loan Type,Govt Priv,Customer Size,Development Lending Program,Location,Region,Region Full,Account Class,Interest Rate,Interest Type,Type of Facility,Collateral Type,Collateral Type Description,Source,Loan Term,No. of Days-Loan Term,Past Due Date,Loan Status,Area Code,  Sum of Sum of Approved Amount  ,  Sum of Sum of Collateral Amount  ,  Sum of Sum of Release Amount  ,  Sum of Sum of Booked Reserves  ,  Sum of Sum of Loan Portfolio ,  NPA ,Month Name,Interest Rate Range,Longitude,Latitude,Location Proper,CODE_NAME,AO ID,AO NAME,SURVEY_ID
2021,12,9,1,BORROWER_960,BORROWER_960-2021-12,MIDDLE MARKET II DEPT.,SMERMMLG,REAL ESTATE ACTIVITIES,Loans to Private Corp - Non Financial,Private,Large,RESPONSE - RREFP,Metro Manila,National Capital Region,National Capital Region (NCR),PASS,5.25,Variable,REVOLVING CREDIT LINE,Unsecured,NO COLLATERAL,DBP,Short Term,180,11/4/2021,PDO,PA,"11,192,373,695.54", -   ,"982,356,695.52","29,603,258.51","968,356,695.52", -   ,DEC,5.00% - 7.99%,120.9772,14.5958,Metro Manila,960,637,"ORIZAL, LLOYD PATRICK D.",
2021,12,9,1,BORROWER_963,BORROWER_963-2021-12,DASMARIÑAS LENDING CENTER,SLLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Large,Green Financing Program,Cavite,Calabarzon,Region IV-A  (CALABARZON),PASS,3.75,Fixed,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,5479,,CUR,PA,"42,692,578,078.21", -   ,"2,105,503,104.51", -   ,"2,082,037,666.91", -   ,DEC,3.00% - 4.99%,120.94,14.33,Cavite,963,570,"PARKER, JIAN APRIL P.",117
2021,12,9,1,BORROWER_964,BORROWER_964-2021-12,TAGBILARAN LENDING CENTER,VLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Large,No Program,Bohol,Central Visayas,Region VII  (Central Visayas),PASS,6,Fixed,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,4964,,CUR,PA,"120,000,000.00", -   ,"53,700,000.00", -   ,"41,393,750.22", -   ,DEC,5.00% - 7.99%,123.85,9.65,Bohol,964,221,"GUIBONE, ARLENE D.",148
2021,12,9,1,BORROWER_966,BORROWER_966-2021-12,SME (NCR) DEPARTMENT,SMERMMLG,EDUCATION ,Loans to Private Corp - Non Financial,Private,Large," DBP EDUCATION Sector Support for Knowledge, Wisdom and Empowerment through Lending Assistance (ESKWELA) Progr",Metro Manila,National Capital Region,National Capital Region (NCR),SUBSTANDARD SECURED,6.75,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,1826,,CUR,PA,"116,200,000.00","410,318,000.00","58,100,000.00","10,066,442.42","58,100,000.00", -   ,DEC,5.00% - 7.99%,120.9772,14.5958,Metro Manila,966,96,"CABALLERO, JASMIN M.",165
2021,12,9,1,BORROWER_967,BORROWER_967-2021-12,ILOILO LENDING CENTER,VLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Medium,LGU FIN PROG,Iloilo,Western Visayas,Region VI  (Western Visayas),SPECIALLY MENTIONED,7,Variable,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,3652,,CUR,PA,"18,000,000.00", -   ,"18,000,000.00", -   ,"9,000,000.00", -   ,DEC,5.00% - 7.99%,122.57,10.72,Iloilo,967,279,"BORDON, RANDY V.",35
2021,12,9,1,BORROWER_968,BORROWER_968-2021-12,TACLOBAN LENDING CENTER,VLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Medium,Water For Every Resident,Leyte,Eastern Visayas,Region VIII  (Eastern Visayas),PASS,6,Fixed,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,3712,,CUR,PA,"38,038,096.81", -   ,"37,046,782.21", -   ,"24,038,623.07", -   ,DEC,5.00% - 7.99%,124.8,10.68,Leyte,968,621,"TAMULON, LYNNETTE JOI N.",
2021,12,9,1,BORROWER_97,BORROWER_97-2021-12,BACOLOD LENDING CENTER,VLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Medium,LGU FIN PROG,Negros Oriental,Central Visayas,Region VII  (Central Visayas),PASS,6,Variable,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,1766,,CUR,PA,"26,354,786.60","521,344.38","13,516,416.81", -   ,"6,354,491.20", -   ,DEC,5.00% - 7.99%,123.3081,9.3103,Negros Oriental,97,,,
2021,12,9,1,BORROWER_970,BORROWER_970-2021-12,SME (NCR) DEPARTMENT,SMERMMLG,MANUFACTURING,SME Loans - Medium,Private,Medium,MSME CENTER SEED,Bulacan,Central Luzon,Region III (Central Luzon),PASS,6,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,120,11/26/2021,PDO,PA,"50,000,000.00","26,392,500.00","9,730,000.00","1,978,461.11","9,730,000.00", -   ,DEC,5.00% - 7.99%,121.0453,14.8139,Bulacan,970,89,"CUMAGUN, CHRISTINE MARIE M.",47
2021,12,9,1,BORROWER_972,BORROWER_972-2021-12,SME (NCR) DEPARTMENT,SMERMMLG,EDUCATION ,SME Loans - Medium,Private,Medium," DBP EDUCATION Sector Support for Knowledge, Wisdom and Empowerment through Lending Assistance (ESKWELA) Progr",Cavite,Calabarzon,Region IV-A  (CALABARZON),SPECIALLY MENTIONED,5.5,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,2191,,CUR,PA,"56,700,000.00","827,501,400.00","41,800,000.00", -   ,"39,314,804.78", -   ,DEC,5.00% - 7.99%,120.94,14.33,Cavite,972,,,
2021,12,9,1,BORROWER_973,BORROWER_973-2021-12,ZAMBOANGA LENDING CENTER,SWMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Large,Assistance for Economic and Social Development for LGUs Financing Program-bayanihan Interest Subsidy Fund,Zamboanga Sibugay,Zamboanga Peninsula,Region IX  (Zamboanga Peninsula),PASS,6.6,Fixed,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,3653,,CUR,PA,"621,623,221.58", -   ,"164,559,030.75", -   ,"142,337,741.62", -   ,DEC,5.00% - 7.99%,122.5867,7.7822,Zamboanga Sibugay,973,582,"PORTUGUEZ, ZYLDJYH P.",101
2021,12,9,1,BORROWER_974,BORROWER_974-2021-12,CORPORATE BANKING II DEPARTMENT,CBG,FINANCIAL  AND INSURANCE ACTIVITIES,Loans to Private Corp - Financial,Private,Large,No Program,Metro Manila,National Capital Region,National Capital Region (NCR),PASS,6.73,Variable,REVOLVING CREDIT LINE,Unsecured,NO COLLATERAL,DBP,Short Term,30,,CUR,PA,"245,000,000.00", -   ,"100,000,000.00", -   ,"100,000,000.00", -   ,DEC,5.00% - 7.99%,120.9772,14.5958,Metro Manila,974,18,"DANDAN, LORANEL A.",85
2021,12,9,1,BORROWER_975,BORROWER_975-2021-12,NAGA LENDING CENTER,SLLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Large,Assistance for Economic and Social Development for LGUs Financing Program,Camarines Sur,Bicol,Region V  (Bicol Region),PASS,4.75,Variable,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,2557,12/30/2021,PDO,PA,"4,727,015,233.68", -   ,"379,356,566.68", -   ,"335,462,161.88", -   ,DEC,3.00% - 4.99%,123.4122,13.4231,Camarines Sur,975,194,"OLAYTA, MARIA VIVIAN B.",15
2021,12,9,1,BORROWER_976,BORROWER_976-2021-12,NAGA LENDING CENTER,SLLG,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",Loans to GOCC,Government,Large,OECF EISCP 2,Camarines Sur,Bicol,Region V  (Bicol Region),PASS,9,Fixed,TERM LOAN,Secured,INVENTORIES,JICA,Long Term,5479,,CUR,PA,"85,365,662.27","2,232,600.00","85,365,662.27", -   ,"34,917,186.88", -   ,DEC,8.00% - 9.99%,123.4122,13.4231,Camarines Sur,976,194,"OLAYTA, MARIA VIVIAN B.",15
2021,12,9,1,BORROWER_977,BORROWER_977-2021-12,TACLOBAN LENDING CENTER,VLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Large,Energy Efficiency Savings Financing Program,Leyte,Eastern Visayas,Region VIII  (Eastern Visayas),SPECIALLY MENTIONED,6.75,Fixed,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,4322,,CUR,PA,"681,165,116.90", -   ,"205,419,152.81", -   ,"166,139,554.09", -   ,DEC,5.00% - 7.99%,124.8,10.68,Leyte,977,244,"SALAZAR, KRISTINE MARIE H.",64
2021,12,9,1,BORROWER_978,BORROWER_978-2021-12,ILAGAN LENDING CENTER,NCLLG,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Loans to Private Corp - Non Financial,Private,Large,Financing Utilities for Sustainable Energy Development,Isabela,Cagayan Valley,Region II (Cagayan Valley),PASS,4.5,Variable,REVOLVING CREDIT LINE,Unsecured,NO COLLATERAL,DBP,Short Term,28,,CUR,PA,"200,000,000.00", -   ,"170,000,000.00", -   ,"170,000,000.00", -   ,DEC,3.00% - 4.99%,121.8894,17.1489,Isabela,978,,,
2021,12,9,1,BORROWER_979,BORROWER_979-2021-12,ILAGAN LENDING CENTER,NCLLG,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Loans to Private Corp - Non Financial,Private,Large,Financing Utilities for Sustainable Energy Development,Isabela,Cagayan Valley,Region II (Cagayan Valley),PASS,5.25,Fixed,REVOLVING CREDIT LINE,Unsecured,NO COLLATERAL,DBP,Short Term,88,,CUR,PA,"630,000,000.00", -   ,"55,700,000.00", -   ,"55,700,000.00", -   ,DEC,5.00% - 7.99%,121.8894,17.1489,Isabela,979,130,"CABACCAN, KATHREEN S.",128
2021,12,9,1,BORROWER_98,BORROWER_98-2021-12,CALAPAN LENDING CENTER,SLLG,REAL ESTATE ACTIVITIES,Loans to Individual,Private,Micro,No Program,Oriental Mindoro,MIMAROPA,MIMAROPA Region,LOSS,21,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,9132,3/14/1984,PDO,NPA,"76,500.00","80,000.00","76,500.00","76,500.00","76,500.00","76,500.00",DEC,1.00% - 2.99%,121.18,13.414,Oriental Mindoro,98,186,"BUÑAG, KIMWELL G.",
2021,12,9,1,BORROWER_980,BORROWER_980-2021-12,ILAGAN LENDING CENTER,NCLLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Large,Connecting Rural Urban Intermodal Systems Efficiently,Isabela,Cagayan Valley,Region II (Cagayan Valley),PASS,4.5,Fixed,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,3561,,CUR,PA,"90,478,720,000.00", -   ,"2,480,600,253.78", -   ,"2,480,600,253.78", -   ,DEC,3.00% - 4.99%,121.8894,17.1489,Isabela,980,130,"CABACCAN, KATHREEN S.",128
2021,12,9,1,BORROWER_983,BORROWER_983-2021-12,MIDDLE MARKET I DEPT.,SMERMMLG,REAL ESTATE ACTIVITIES,Loans to Private Corp - Non Financial,Private,Large,Residential Real Estate Financing Program,Metro Manila,National Capital Region,National Capital Region (NCR),PASS,5.75,Fixed,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Medium Term,471,,CUR,PA,"4,470,000,000.00","1,858,036,176.72","392,590,000.00", -   ,"311,216,224.60", -   ,DEC,5.00% - 7.99%,120.9772,14.5958,Metro Manila,983,609,"GREGORIO, BEA ANGELIQUE A.",
2021,12,9,1,BORROWER_984,BORROWER_984-2021-12,SME (NCR) DEPARTMENT,SMERMMLG,INFORMATION AND COMMUNICATION,Microfinance Loans,Private,Micro,SMART I-NET NEGOSYO,Cebu,Central Visayas,Region VII  (Central Visayas),LOSS,9,Fixed,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Short Term,365,4/7/2009,PDO,NPA,"45,000.00", -   ,"45,000.00","26,739.03","26,739.03","26,739.03",DEC,8.00% - 9.99%,123.75,10.32,Cebu,984,,,
2021,12,9,1,BORROWER_986,BORROWER_986-2021-12,BUTUAN LENDING CENTER,NMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Medium,Assistance for Economic and Social Development for LGUs Financing Program,Agusan Del Sur,Caraga,Region XIII (Caraga),PASS,5.75,Fixed,TERM LOAN,Unsecured,OTHERS/UNSECURED,DBP,Long Term,2556,,CUR,PA,"118,310,875.35","248,000,000.00","106,979,778.86", -   ,"80,585,603.56", -   ,DEC,5.00% - 7.99%,125.75,8.71,Agusan Del Sur,986,328,"GUILOT, JEROME M.",
2021,12,9,1,BORROWER_99,BORROWER_99-2021-12,GENERAL SANTOS LENDING CENTER,SWMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Medium,Connecting Rural Urban Intermodal Systems Efficiently,Maguindanao,Bangsamoro Autonomous Region In Muslim Mindanao,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),PASS,6.5,Fixed,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Medium Term,1188,,CUR,PA,"25,545,000.00", -   ,"16,089,821.61", -   ,"13,201,904.90", -   ,DEC,5.00% - 7.99%,124.25,7.23,Maguindanao,99,371,"CORTEZ, LORETA O.",51
2021,12,9,1,BORROWER_992,BORROWER_992-2021-12,ZAMBOANGA LENDING CENTER,SWMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Private,Large,Strategic Healthcare Investments for Enhanced Lending and Development,Zamboanga Del Sur,Zamboanga Peninsula,Region IX  (Zamboanga Peninsula),PASS,6,Variable,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,120,,CUR,PA,"332,500,000.00","926,325,000.00","155,518,569.36", -   ,"140,884,291.56", -   ,DEC,5.00% - 7.99%,123.4364,7.8272,Zamboanga Del Sur,992,529,"DARANGINA, AL-IKRAM T.",24
2021,12,9,1,BORROWER_993,BORROWER_993-2021-12,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Medium,Private,Medium,MSME CENTER SEED,Rizal,Calabarzon,Region IV-A  (CALABARZON),PASS,7.25,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,88,,CUR,PA,"105,000,000.00","68,103,000.00","35,000,000.00", -   ,"35,000,000.00", -   ,DEC,5.00% - 7.99%,121.1763,14.5842,Rizal,993,,,
2021,12,9,1,BORROWER_995,BORROWER_995-2021-12,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Small,Private,Small,MSME CENTER SEED,Metro Manila,National Capital Region,National Capital Region (NCR),LOSS,7,Variable,REVOLVING CREDIT LINE,Unsecured,NO COLLATERAL,DBP,Short Term,88,3/1/2019,PDO,NPA,"1,000,000.00", -   ,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00",DEC,5.00% - 7.99%,120.9772,14.5958,Metro Manila,995,642,"FULGUERAS, ARLYN A.",
2021,12,9,1,BORROWER_996,BORROWER_996-2021-12,CAGAYAN DE ORO LENDING CENTER,NMLG,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Loans to Private Corp - Non Financial,Private,Large,Strategic Healthcare Investments for Enhanced Lending and Development,Misamis Oriental,Northern Mindanao,Region X  (Northern Mindanao),SPECIALLY MENTIONED,6.5,Variable,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,178,1/12/2021,PDO,NPA,"332,333,333.32","172,982,800.00","98,333,333.32","15,228,384.05","98,333,333.32","98,333,333.32",DEC,5.00% - 7.99%,125.1,8.82,Misamis Oriental,996,665,"LUMAYAG, LAARNI C.",
2021,12,9,1,BORROWER_998,BORROWER_998-2021-12,TACLOBAN LENDING CENTER,VLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Large,No Program,Leyte,Eastern Visayas,Region VIII  (Eastern Visayas),PASS,5.4,Variable,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,4444,,CUR,PA,"21,545,704.63", -   ,"21,545,704.63", -   ,"19,002,114.48", -   ,DEC,5.00% - 7.99%,124.8,10.68,Leyte,998,245,"PALAMI, THEODORE LEONARD C.",23
2021,12,9,1,BORROWER_999,BORROWER_999-2021-12,CAGAYAN DE ORO LENDING CENTER,NMLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Micro,Agri Compliance,Misamis Oriental,Northern Mindanao,Region X  (Northern Mindanao),SPECIALLY MENTIONED,5.9,Variable,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,2010,,CUR,PA,"53,973,000.00", -   ,"42,877,607.16", -   ,"23,387,785.76", -   ,DEC,5.00% - 7.99%,125.1,8.82,Misamis Oriental,999,299,"NAHIAL, KELVIN CHARLES S.",
2022,12,13,1,BORROWER_1,BORROWER_1-2022-12,SME (NCR) DEPARTMENT,SMERMMLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Small,Private,Small,MSME CENTER SEED,Metro Manila,National Capital Region,National Capital Region (NCR),PASS,8,Variable,REVOLVING CREDIT LINE,Unsecured,NO COLLATERAL,DBP,Short Term,120,,CUR,PA,"180,000,000.00", -   ,"13,000,000.00","615,667.50","13,000,000.00", -   ,DEC,8.00% - 9.99%,120.9772,14.5958,Metro Manila,1,105,"ENGRACIA, MARIE FAITH B.",58
2022,12,13,1,BORROWER_100,BORROWER_100-2022-12,ILAGAN LENDING CENTER,NCLLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Small,Private,Micro,No Program,Isabela,Cagayan Valley,Region II (Cagayan Valley),LOSS,18,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Short Term,366,5/21/1999,PDO,NPA,"444,196.54","444,196.54","444,196.54","444,196.54","444,196.54","444,196.54",DEC,15.00% - 19.99%,121.8894,17.1489,Isabela,100,134,"DY, RYAN JACK C. (REMEDIAL AO)",97
2022,12,13,1,BORROWER_1002,BORROWER_1002-2022-12,BACOLOD LENDING CENTER,VLG,CONSTRUCTION,SME Loans - Medium,Private,Medium,Infrastructure Contractor Support Program,Negros Occidental,Western Visayas,Region VI  (Western Visayas),PASS,6.5,Variable,REVOLVING CREDIT LINE,Secured,MACHINERY & EQUIPMENT,DBP,Short Term,180,,CUR,PA,"90,000,000.00","6,108,000.00","14,000,000.00", -   ,"14,000,000.00", -   ,DEC,5.00% - 7.99%,122.82,9.98,Negros Occidental,1002,261,"SUBEBE, PINKY L.",25
2022,12,13,1,BORROWER_1003,BORROWER_1003-2022-12,ILOILO LENDING CENTER,VLG,EDUCATION ,Loans to Private Corp - Non Financial,Private,Large,RESPONSE - ESKWELA,Iloilo,Western Visayas,Region VI  (Western Visayas),SPECIALLY MENTIONED,6,Variable,TERM LOAN,Secured,MACHINERY & EQUIPMENT,DBP,Long Term,3652,,CUR,PA,"100,000,000.00","137,732,000.00","100,000,000.00","14,754,327.88","91,666,666.66", -   ,DEC,5.00% - 7.99%,122.57,10.72,Iloilo,1003,279,"BORDON, RANDY V.",35
2022,12,13,1,BORROWER_1004,BORROWER_1004-2022-12,MIDDLE MARKET II DEPT.,SMERMMLG,CONSTRUCTION,Loans to Private Corp - Non Financial,Private,Large,No Program,Rizal,Calabarzon,Region IV-A  (CALABARZON),PASS,5.75,Variable,REVOLVING CREDIT LINE,Unsecured,NO COLLATERAL,DBP,Medium Term,178,,CUR,PA,"786,180,000.00","175,000,000.00","141,430,000.00", -   ,"107,361,500.00", -   ,DEC,5.00% - 7.99%,121.1763,14.5842,Rizal,1004,,,
2022,12,13,1,BORROWER_1006,BORROWER_1006-2022-12,SME (NCR) DEPARTMENT,SMERMMLG,EDUCATION ,SME Loans - Small,Private,Small," DBP EDUCATION Sector Support for Knowledge, Wisdom and Empowerment through Lending Assistance (ESKWELA) Progr",Metro Manila,National Capital Region,National Capital Region (NCR),PASS,6.34,Variable,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,1673,,CUR,PA,"2,000,000.00", -   ,"1,311,000.00","14,414.54","1,137,545.32", -   ,DEC,5.00% - 7.99%,120.9772,14.5958,Metro Manila,1006,108,"PEÑA-TUY, MARIEL TESSARIE G.",80
2022,12,13,1,BORROWER_1007,BORROWER_1007-2022-12,TAGBILARAN LENDING CENTER,VLG,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,SME Loans - Small,Private,Small,MSME CENTER SEED,Bohol,Central Visayas,Region VII  (Central Visayas),SPECIALLY MENTIONED,6,Fixed,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,1400,,CUR,PA,"6,264,733.97","87,408,000.00","6,264,733.97", -   ,"2,723,797.35", -   ,DEC,5.00% - 7.99%,123.85,9.65,Bohol,1007,234,"SALADA, CHRISTINE M.",109
2022,12,13,1,BORROWER_1009,BORROWER_1009-2022-12,ILOILO LENDING CENTER,VLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,SME Loans - Small,Private,Micro,ISSEP II,Iloilo,Western Visayas,Region VI  (Western Visayas),PASS,6.5,Fixed,TERM LOAN,Secured,REAL ESTATE,JICA,Long Term,3106,,CUR,PA,"6,400,000.00","17,285,000.00","5,583,157.88", -   ,"5,330,000.00", -   ,DEC,5.00% - 7.99%,122.57,10.72,Iloilo,1009,280,"GABRILLO, JULIE ANN P.",146
2022,12,13,1,BORROWER_101,BORROWER_101-2022-12,CATBALOGAN LENDING CENTER,VLG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Microfinance Loans,Private,Micro,DBP RESPONSE-MSME Recovery,Northern Samar,Eastern Visayas,Region VIII  (Eastern Visayas),SPECIALLY MENTIONED,3,Fixed,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Medium Term,1096,,CUR,PA,"1,012,050.00", -   ,"742,550.00", -   ,"624,550.00", -   ,DEC,3.00% - 4.99%,124.6328,12.4994,Northern Samar,101,249,"MEDINA-CONDES, MELISSA H.",120
2022,12,13,1,BORROWER_1010,BORROWER_1010-2022-12,MALOLOS LENDING CENTER,NCLLG,MANUFACTURING,Loans to Private Corp - Non Financial,Private,Large,No Program,Metro Manila,National Capital Region,National Capital Region (NCR),SPECIALLY MENTIONED,6,Variable,TERM LOAN,Secured,REAL ESTATE,DBP,Medium Term,1461,,CUR,PA,"102,921,580.00","59,867,200.00","102,792,000.00","15,844,808.78","79,258,000.00", -   ,DEC,5.00% - 7.99%,120.9772,14.5958,Metro Manila,1010,160,"PUSUNG, DIANA MICHELLE P.",93
2022,12,13,1,BORROWER_1011,BORROWER_1011-2022-12,GENERAL SANTOS LENDING CENTER,SWMLG,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",SME Loans - Small,Private,Small,RESPONSE-No Program,South Cotabato,Soccsksargen,Region XII (SOCCSKSARGEN),PASS,7,Variable,TERM LOAN,Secured,OTHERS COLLATERAL,DBP,Medium Term,1826,,CUR,NPA,"6,000,000.00","14,662,000.00","7,750,000.00","1,107,937.60","5,350,000.00","5,350,000.00",DEC,5.00% - 7.99%,124.85,6.5,South Cotabato,1011,384,"MARQUEDA, JONA MAE T. (REMEDIAL AO)",
2022,12,13,1,BORROWER_1013,BORROWER_1013-2022-12,NAGA LENDING CENTER,SLLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Medium,Assistance for Economic and Social Development for LGUs Financing Program,Camarines Norte,Bicol,Region V  (Bicol Region),PASS,5.25,Variable,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,1866,,CUR,PA,"1,323,523,824.20", -   ,"42,638,000.00", -   ,"16,558,997.50", -   ,DEC,5.00% - 7.99%,122.9564,14.1142,Camarines Norte,1013,198,"JACINTO, HELEN D.",
2022,12,13,1,BORROWER_1015,BORROWER_1015-2022-12,LEGAZPI LENDING CENTER,SLLG,PUBLIC ADMINISTRATION AND DEFENSE; COMPULSORY SOCIAL SECURITY,Loans to LGU,Government,Medium,No Program,Masbate,Bicol,Region V  (Bicol Region),PASS,5.25,Fixed,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Long Term,2317,,CUR,PA,"72,000,000.00", -   ,"17,835,052.39", -   ,"4,829,893.25", -   ,DEC,5.00% - 7.99%,123.58,12.27,Masbate,1015,208,"TERRELL, RODA F.",61
2022,12,13,1,BORROWER_1016,BORROWER_1016-2022-12,DASMARIÑAS LENDING CENTER,SLLG,MANUFACTURING,Loans to Private Corp - Non Financial,Private,Large,Rehabilitation Support Program On Severe Events,Metro Manila,National Capital Region,National Capital Region (NCR),SPECIALLY MENTIONED,7,Variable,REVOLVING CREDIT LINE,Secured,REAL ESTATE,DBP,Short Term,178,,CUR,PA,"2,810,000,000.00","819,108,500.00","189,212,150.72", -   ,"180,278,101.38", -   ,DEC,5.00% - 7.99%,120.9772,14.5958,Metro Manila,1016,188,"VALDEMORO, ALYSSA A.",
2022,12,13,1,BORROWER_1018,BORROWER_1018-2022-12,DAVAO LENDING CENTER,SWMLG,CONSTRUCTION,SME Loans - Medium,Private,Medium,MSME CENTER SEED,Davao Del Sur,Davao,Region XI (Davao Region),PASS,7,Variable,REVOLVING CREDIT LINE,Unsecured,NO COLLATERAL,DBP,Short Term,180,,CUR,PA,"2,000,000,000.00", -   ,"63,800,000.00", -   ,"63,800,000.00", -   ,DEC,5.00% - 7.99%,125.35,6.75,Davao Del Sur,1018,356,"CAGO, KURT RUSSEL L.",167
2022,12,13,1,BORROWER_1019,BORROWER_1019-2022-12,SME (NCR) DEPARTMENT,SMERMMLG,MANUFACTURING,Microfinance Loans,Private,Micro,MSME CENTER SEED,Metro Manila,National Capital Region,National Capital Region (NCR),LOSS,8,Fixed,TERM LOAN,Unsecured,NO COLLATERAL,DBP,Medium Term,1096,5/7/2019,PDO,NPA,"500,000.00", -   ,"500,000.00","305,555.54","305,555.54","305,555.54",DEC,8.00% - 9.99%,120.9772,14.5958,Metro Manila,1019,640,"VASQUEZ, MELVIC S.",
2022,12,13,1,BORROWER_102,BORROWER_102-2022-12,ILAGAN LENDING CENTER,NCLLG,REAL ESTATE ACTIVITIES,Loans to Individual,Private,Micro,P H,Isabela,Cagayan Valley,Region II (Cagayan Valley),LOSS,21,Variable,TERM LOAN,Secured,REAL ESTATE,DBP,Long Term,2707,6/18/1986,PDO,NPA,"12,000.00","12,000.00","12,000.00","12,000.00","12,000.00","12,000.00",DEC,1.00% - 2.99%,121.8894,17.1489,Isabela,102,134,"DY, RYAN JACK C. (REMEDIAL AO)",97
